$2022/12/02 09:04:00,47778.11,3.15,35.3,70, 1.317, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.73,  286.38,#1 221202 090402 N38 24.9976 E141 57.5898 058.7 +14.71 058.6 +14.71 225.0 +0.3 M 0000.0 00299 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:04:20,47777.94,3.15,35.3,70, 1.187, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.77,  286.18,#1 221202 090422 N38 25.0401 E141 57.6786 058.7 +14.70 058.8 +14.89 240.5 +0.3 M 0000.0 00298 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:04:40,47777.39,3.15,35.3,70, 0.854, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.77,  285.62,#1 221202 090442 N38 25.0830 E141 57.7668 058.6 +14.69 058.7 +14.73 235.3 +0.3 M 0000.0 00302 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:05:00,47777.38,3.15,35.3,70, 0.960, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.77,  285.61,#1 221202 090502 N38 25.1257 E141 57.8554 058.5 +14.69 058.9 +14.72 226.1 +0.4 M 0000.0 00304 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:05:20,47776.56,3.14,35.3,70, 1.158, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.79,  284.77,#1 221202 090522 N38 25.1688 E141 57.9438 058.3 +14.70 058.5 +14.28 216.2 +0.3 M 0000.0 00306 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:05:40,47775.48,3.14,35.3,69, 1.100, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.80,  283.68,#1 221202 090542 N38 25.2120 E141 58.0314 058.2 +14.68 058.4 +14.78 232.6 +0.4 M 0822.6 00304 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:06:00,47775.21,3.14,35.3,70, 0.850, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.82,  283.39,#1 221202 090602 N38 25.2549 E141 58.1197 058.2 +14.67 058.9 +14.61 239.9 +0.4 M 0000.0 00307 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:06:20,47774.85,3.15,35.3,70, 1.063, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.85,  283.00,#1 221202 090622 N38 25.2978 E141 58.2077 058.2 +14.65 058.9 +14.77 251.2 +0.5 M 0000.0 00312 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:06:40,47774.73,3.14,35.3,70, 1.219, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.88,  282.86,#1 221202 090642 N38 25.3410 E141 58.2956 058.2 +14.66 058.9 +14.75 253.5 +0.5 M 0000.0 00309 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:07:00,47774.94,3.14,35.3,70, 0.869, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.87,  283.07,#1 221202 090702 N38 25.3843 E141 58.3842 058.1 +14.70 058.7 +15.16 258.2 +0.4 M 0000.0 00315 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:07:20,47774.31,3.14,35.3,70, 0.833, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.90,  282.41,#1 221202 090722 N38 25.4286 E141 58.4719 057.8 +14.72 058.4 +15.05 251.1 +0.4 M 0000.0 00316 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:07:40,47773.52,3.14,35.3,70, 1.184, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.93,  281.59,#1 221202 090742 N38 25.4732 E141 58.5587 057.5 +14.73 057.8 +14.93 243.4 +0.3 M 0000.0 00315 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:08:00,47773.84,3.14,35.3,69, 1.261, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.00,  281.84,#1 221202 090802 N38 25.5174 E141 58.6442 057.0 +14.62 058.2 +14.59 222.5 +0.3 M 0000.0 00321 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:08:20,47774.01,3.14,35.3,70, 0.819, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.04,  281.97,#1 221202 090822 N38 25.5617 E141 58.7302 056.8 +14.56 058.4 +14.48 229.8 +0.3 M 0000.0 00320 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:08:40,47773.61,3.14,35.3,70, 1.186, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.03,  281.58,#1 221202 090842 N38 25.6052 E141 58.8168 057.0 +14.51 058.2 +14.48 253.4 +0.4 M 0000.0 00324 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:09:00,47774.30,3.14,35.3,70, 1.412, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.09,  282.21,#1 221202 090902 N38 25.6498 E141 58.9036 057.1 +14.59 058.4 +14.66 253.7 +0.4 M 0000.0 00325 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:09:20,47773.34,3.14,35.3,70, 1.045, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.12,  281.22,#1 221202 090922 N38 25.6935 E141 58.9905 057.2 +14.61 058.4 +14.80 242.2 +0.4 M 0000.0 00328 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
